净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2016-04-21,0.8575,3.1950%,限制大额申购,开放赎回,
2016-04-20,0.8669,3.2100%,限制大额申购,开放赎回,
2016-04-19,0.8661,3.2100%,限制大额申购,开放赎回,
2016-04-18,0.8525,3.2070%,限制大额申购,开放赎回,
2016-04-17*,1.7179,3.2100%,限制大额申购,开放赎回,
2016-04-15,0.871,3.2120%,限制大额申购,开放赎回,
2016-04-14,0.8851,3.2060%,限制大额申购,开放赎回,
2016-04-13,0.8679,3.1860%,限制大额申购,开放赎回,
2016-04-12,0.8592,3.1830%,限制大额申购,开放赎回,
2016-04-11,0.8594,3.1810%,限制大额申购,开放赎回,
2016-04-10*,1.7203,3.1820%,限制大额申购,开放赎回,
2016-04-08,0.8602,3.1830%,限制大额申购,开放赎回,
2016-04-07,0.8483,3.1830%,限制大额申购,开放赎回,
2016-04-06,0.8611,3.1870%,限制大额申购,开放赎回,
2016-04-05,0.8571,3.1840%,限制大额申购,开放赎回,
2016-04-04*,2.5821,3.1860%,限制大额申购,开放赎回,
2016-04-01,0.8606,3.1840%,限制大额申购,开放赎回,
2016-03-31,0.8555,3.1840%,限制大额申购,开放赎回,
2016-03-30,0.8562,3.1860%,限制大额申购,开放赎回,
2016-03-29,0.8612,3.1910%,限制大额申购,开放赎回,
2016-03-28,0.8604,3.1910%,限制大额申购,开放赎回,
2016-03-27*,1.718,3.2020%,限制大额申购,开放赎回,
2016-03-25,0.8592,3.2300%,限制大额申购,开放赎回,
2016-03-24,0.8592,3.2440%,限制大额申购,开放赎回,
2016-03-23,0.8672,3.2600%,限制大额申购,开放赎回,
2016-03-22,0.861,3.2730%,限制大额申购,开放赎回,
2016-03-21,0.88,3.2900%,限制大额申购,开放赎回,
2016-03-20*,1.7704,3.2960%,限制大额申购,开放赎回,
2016-03-18,0.8855,3.3100%,限制大额申购,开放赎回,
2016-03-17,0.8884,3.3170%,限制大额申购,开放赎回,
2016-03-16,0.8911,3.7540%,限制大额申购,开放赎回,
2016-03-15,0.8925,3.7600%,限制大额申购,开放赎回,
2016-03-14,0.8915,3.9530%,限制大额申购,开放赎回,
2016-03-13*,1.7969,3.9540%,限制大额申购,开放赎回,
2016-03-11,0.8986,3.9530%,限制大额申购,开放赎回,
2016-03-10,1.6964,3.9520%,限制大额申购,开放赎回,
2016-03-09,0.9034,3.5200%,限制大额申购,开放赎回,
2016-03-08,1.2488,3.5180%,限制大额申购,开放赎回,
2016-03-07,0.8928,3.7060%,限制大额申购,开放赎回,
2016-03-06*,1.795,3.7060%,限制大额申购,开放赎回,
2016-03-04,0.8979,3.6950%,限制大额申购,开放赎回,
2016-03-03,0.8977,3.6930%,限制大额申购,开放赎回,
2016-03-02,0.8999,3.6920%,限制大额申购,开放赎回,
2016-03-01,1.5952,3.6930%,限制大额申购,开放赎回,
2016-02-29,0.894,3.3210%,限制大额申购,开放赎回,
2016-02-28*,1.7741,3.3270%,限制大额申购,开放赎回,
2016-02-26,0.8933,3.3450%,限制大额申购,开放赎回,
2016-02-25,0.8962,3.3510%,限制大额申购,开放赎回,
2016-02-24,0.9024,3.3560%,限制大额申购,开放赎回,
2016-02-23,0.9062,3.3600%,限制大额申购,开放赎回,
2016-02-22,0.9045,3.3620%,限制大额申购,开放赎回,
2016-02-21*,1.8081,3.3640%,限制大额申购,开放赎回,
2016-02-19,0.9047,3.3480%,限制大额申购,开放赎回,
2016-02-18,0.9047,3.3400%,限制大额申购,开放赎回,
2016-02-17,0.9106,3.3310%,限制大额申购,开放赎回,
2016-02-16,0.9084,3.3200%,限制大额申购,开放赎回,
2016-02-15,0.9089,3.3090%,限制大额申购,开放赎回,
2016-02-14*,8.0032,3.2990%,限制大额申购,开放赎回,
2016-02-05,1.1812,4.0640%,限制大额申购,开放赎回,
2016-02-04,0.8918,3.9140%,限制大额申购,开放赎回,
2016-02-03,1.9463,3.9220%,限制大额申购,开放赎回,
2016-02-02,0.9058,3.3610%,限制大额申购,开放赎回,
2016-02-01,0.9028,3.3600%,限制大额申购,开放赎回,
2016-01-31*,1.8116,3.3680%,限制大额申购,开放赎回,
2016-01-29,0.9057,3.3820%,限制大额申购,开放赎回,
2016-01-28,0.9067,3.3900%,限制大额申购,开放赎回,
2016-01-27,0.9082,3.3880%,限制大额申购,开放赎回,
2016-01-26,0.9041,3.3850%,限制大额申购,开放赎回,
2016-01-25,0.9174,3.3690%,限制大额申购,开放赎回,
2016-01-24*,1.8376,3.9000%,限制大额申购,开放赎回,
2016-01-22,0.9191,3.9680%,限制大额申购,开放赎回,
2016-01-21,0.9041,4.4150%,限制大额申购,开放赎回,
2016-01-20,0.902,4.4530%,限制大额申购,开放赎回,
2016-01-19,0.8747,4.4950%,限制大额申购,开放赎回,
2016-01-18,1.9005,5.0800%,限制大额申购,开放赎回,
2016-01-17*,1.9634,4.5620%,限制大额申购,开放赎回,
2016-01-15,1.7415,4.5450%,限制大额申购,开放赎回,
2016-01-14,0.9744,4.1240%,限制大额申购,开放赎回,
2016-01-13,0.9777,4.4350%,限制大额申购,开放赎回,
2016-01-12,1.946,4.4250%,限制大额申购,开放赎回,
2016-01-11,0.9527,4.6770%,限制大额申购,开放赎回,
2016-01-10*,1.9326,4.6870%,限制大额申购,开放赎回,
2016-01-08,0.9676,4.6920%,限制大额申购,开放赎回,
2016-01-07,1.5458,4.6940%,限制大额申购,开放赎回,
2016-01-06,0.959,4.3910%,限制大额申购,开放赎回,
2016-01-05,2.4083,4.4130%,限制大额申购,开放赎回,
2016-01-04,0.9724,3.6470%,限制大额申购,开放赎回,
2016-01-03*,2.9116,3.6630%,限制大额申购,开放赎回,
2015-12-31,0.9913,3.6740%,限制大额申购,开放赎回,
2015-12-30,0.9984,4.2190%,限制大额申购,开放赎回,
2015-12-29,0.9971,4.2570%,限制大额申购,开放赎回,
2015-12-28,1.0004,4.2420%,限制大额申购,开放赎回,
2015-12-27*,1.9551,4.4800%,限制大额申购,开放赎回,
2015-12-25,0.9781,4.4790%,限制大额申购,开放赎回,
2015-12-24,1.9962,4.4790%,限制大额申购,开放赎回,
2015-12-23,1.0689,3.9300%,限制大额申购,开放赎回,
2015-12-22,0.9694,3.8850%,限制大额申购,开放赎回,
2015-12-21,1.4374,3.8960%,限制大额申购,开放赎回,
2015-12-20*,1.9528,3.6530%,限制大额申购,开放赎回,
2015-12-18,0.9781,3.6540%,限制大额申购,开放赎回,
2015-12-17,0.9873,3.6530%,限制大额申购,开放赎回,
2015-12-16,0.9852,3.6410%,限制大额申购,开放赎回,
2015-12-15,0.9889,3.8030%,限制大额申购,开放赎回,
2015-12-14,0.9886,3.7930%,限制大额申购,开放赎回,
2015-12-13*,1.9541,3.7950%,限制大额申购,开放赎回,
2015-12-11,0.9771,3.8170%,限制大额申购,开放赎回,
2015-12-10,0.966,3.8280%,限制大额申购,开放赎回,
2015-12-09,1.2846,3.8430%,限制大额申购,开放赎回,
2015-12-08,0.9693,3.6860%,限制大额申购,开放赎回,
2015-12-07,0.9925,3.6980%,限制大额申购,开放赎回,
2015-12-06*,1.9946,3.6960%,限制大额申购,开放赎回,
2015-12-04,0.9973,3.6860%,限制大额申购,开放赎回,
2015-12-03,0.9937,3.8970%,限制大额申购,开放赎回,
2015-12-02,0.9953,3.8960%,限制大额申购,开放赎回,
2015-12-01,0.9917,3.8940%,限制大额申购,开放赎回,
2015-11-30,0.9887,3.9730%,限制大额申购,开放赎回,
2015-11-29*,1.9756,3.9760%,限制大额申购,开放赎回,
2015-11-27,1.3873,3.9850%,限制大额申购,开放赎回,
2015-11-26,0.9919,3.7740%,限制大额申购,开放赎回,
2015-11-25,0.9919,3.7780%,限制大额申购,开放赎回,
2015-11-24,1.1366,3.7830%,限制大额申购,开放赎回,
2015-11-23,0.9948,3.7200%,限制大额申购,开放赎回,
2015-11-22*,1.9927,3.7400%,限制大额申购,开放赎回,
2015-11-20,0.9967,3.7750%,限制大额申购,开放赎回,
2015-11-19,0.999,4.2200%,限制大额申购,开放赎回,
2015-11-18,1.001,4.2360%,限制大额申购,开放赎回,
2015-11-17,1.0209,4.2520%,限制大额申购,开放赎回,
2015-11-16,1.031,4.3360%,限制大额申购,开放赎回,
2015-11-15*,2.0575,4.4560%,限制大额申购,开放赎回,
2015-11-13,1.8176,4.4580%,限制大额申购,开放赎回,
2015-11-12,1.0296,4.0310%,限制大额申购,开放赎回,
2015-11-11,1.03,4.0300%,限制大额申购,开放赎回,
2015-11-10,1.1751,4.0300%,限制大额申购,开放赎回,
2015-11-09,1.2523,3.9520%,限制大额申购,开放赎回,
2015-11-08*,2.0603,3.8340%,限制大额申购,开放赎回,
2015-11-06,1.0317,3.8330%,限制大额申购,开放赎回,
2015-11-05,1.0275,3.8250%,限制大额申购,开放赎回,
2015-11-04,1.0307,3.8330%,限制大额申购,开放赎回,
2015-11-03,1.0314,3.8410%,限制大额申购,开放赎回,
2015-11-02,1.0341,3.8500%,限制大额申购,开放赎回,
2015-11-01*,2.0589,3.8480%,限制大额申购,开放赎回,
2015-10-30,1.0167,3.8590%,限制大额申购,开放赎回,
2015-10-29,1.0425,3.8710%,限制大额申购,开放赎回,
2015-10-28,1.0446,3.8680%,限制大额申购,开放赎回,
2015-10-27,1.0488,3.8670%,限制大额申购,开放赎回,
2015-10-26,1.0305,3.8580%,限制大额申购,开放赎回,
2015-10-25*,2.0788,3.8630%,限制大额申购,开放赎回,
2015-10-23,1.0395,3.8700%,限制大额申购,开放赎回,
2015-10-22,1.0371,3.8740%,限制大额申购,开放赎回,
2015-10-21,1.0425,3.8700%,限制大额申购,开放赎回,
2015-10-20,1.0318,3.8620%,限制大额申购,开放赎回,
2015-10-19,1.0391,3.8550%,限制大额申购,开放赎回,
2015-10-18*,2.0925,3.8510%,限制大额申购,开放赎回,
2015-10-16,1.0464,3.8370%,限制大额申购,开放赎回,
2015-10-15,1.0292,3.8300%,限制大额申购,开放赎回,
2015-10-14,1.0282,3.8320%,限制大额申购,开放赎回,
2015-10-13,1.0201,3.8370%,限制大额申购,开放赎回,
2015-10-12,1.031,3.8480%,限制大额申购,开放赎回,
2015-10-11*,2.0667,3.8520%,限制大额申购,开放赎回,
2015-10-09,1.0332,3.8580%,限制大额申购,开放赎回,
2015-10-08,1.0321,3.8610%,限制大额申购,开放赎回,
2015-10-07*,7.2734,3.8650%,限制大额申购,开放赎回,
2015-09-30,1.039,3.7240%,限制大额申购,开放赎回,
2015-09-29,1.0318,3.7420%,限制大额申购,开放赎回,
2015-09-28,0.9634,3.7630%,限制大额申购,开放赎回,
2015-09-27*,1.9314,3.8230%,限制大额申购,开放赎回,
2015-09-25,0.9771,3.9420%,限制大额申购,开放赎回,
2015-09-24,1.0693,3.9960%,限制大额申购,开放赎回,
2015-09-23,1.0719,4.0010%,限制大额申购,开放赎回,
2015-09-22,1.0724,4.0070%,限制大额申购,开放赎回,
2015-09-21,1.0734,4.0090%,限制大额申购,开放赎回,
2015-09-20*,2.1515,4.0080%,限制大额申购,开放赎回,
2015-09-18,1.076,4.0030%,限制大额申购,开放赎回,
2015-09-17,1.0782,4.0010%,限制大额申购,开放赎回,
2015-09-16,1.0829,3.9980%,限制大额申购,开放赎回,
2015-09-15,1.0761,3.9940%,限制大额申购,开放赎回,
2015-09-14,1.0731,3.9980%,限制大额申购,开放赎回,
2015-09-13*,2.1421,4.0070%,限制大额申购,开放赎回,
2015-09-11,1.0712,4.0260%,限制大额申购,开放赎回,
2015-09-10,1.0736,4.0360%,限制大额申购,开放赎回,
2015-09-09,1.0755,4.0440%,限制大额申购,开放赎回,
2015-09-08,1.0822,4.0520%,限制大额申购,开放赎回,
2015-09-07,1.0897,5.0250%,限制大额申购,开放赎回,
2015-09-06*,4.3566,5.0320%,限制大额申购,开放赎回,
2015-09-02,1.0893,5.0580%,限制大额申购,开放赎回,
2015-09-01,2.8684,5.0640%,限制大额申购,开放赎回,
2015-08-31,1.1023,4.0980%,限制大额申购,开放赎回,
2015-08-30*,2.2032,4.0930%,限制大额申购,开放赎回,
2015-08-28,1.102,4.0850%,限制大额申购,开放赎回,
2015-08-27,1.0991,4.0800%,限制大额申购,开放赎回,
2015-08-26,1.0992,4.0760%,限制大额申购,开放赎回,
2015-08-25,1.097,4.0690%,限制大额申购,开放赎回,
2015-08-24,1.0936,4.0640%,限制大额申购,开放赎回,
2015-08-23*,2.1875,4.0600%,限制大额申购,开放赎回,
2015-08-21,1.094,4.0700%,限制大额申购,开放赎回,
2015-08-20,1.0912,4.0750%,限制大额申购,开放赎回,
2015-08-19,1.0856,4.0820%,限制大额申购,开放赎回,
2015-08-18,1.0873,4.0920%,限制大额申购,开放赎回,
2015-08-17,1.0877,4.1000%,限制大额申购,开放赎回,
2015-08-16*,2.206,4.1110%,限制大额申购,开放赎回,
2015-08-14,1.1035,4.1010%,限制大额申购,开放赎回,
2015-08-13,1.1028,4.0960%,限制大额申购,开放赎回,
2015-08-12,1.1042,4.0890%,限制大额申购,开放赎回,
2015-08-11,1.1022,4.0830%,限制大额申购,开放赎回,
2015-08-10,1.1088,4.0800%,限制大额申购,开放赎回,
2015-08-09*,2.1875,4.0720%,限制大额申购,开放赎回,
2015-08-07,1.0941,4.0780%,限制大额申购,开放赎回,
2015-08-06,1.0904,4.0820%,限制大额申购,开放赎回,
2015-08-05,1.0931,4.0910%,限制大额申购,开放赎回,
2015-08-04,1.0964,4.1020%,限制大额申购,开放赎回,
2015-08-03,1.0931,4.4040%,限制大额申购,开放赎回,
2015-08-02*,2.1991,4.5580%,限制大额申购,开放赎回,
2015-07-31,1.1005,4.5750%,限制大额申购,开放赎回,
2015-07-30,1.1069,4.5830%,限制大额申购,开放赎回,
2015-07-29,1.1135,4.5880%,限制大额申购,开放赎回,
2015-07-28,1.652,4.5920%,限制大额申购,开放赎回,
2015-07-27,1.376,4.3070%,限制大额申购,开放赎回,
2015-07-26*,2.23,4.1730%,限制大额申购,开放赎回,
2015-07-24,1.1154,4.1930%,限制大额申购,开放赎回,
2015-07-23,1.1162,4.1910%,限制大额申购,开放赎回,
2015-07-22,1.1221,4.2060%,限制大额申购,开放赎回,
2015-07-21,1.1277,4.2220%,限制大额申购,开放赎回,
2015-07-20,1.1288,4.2370%,限制大额申购,开放赎回,
2015-07-19*,2.267,4.2550%,限制大额申购,开放赎回,
2015-07-17,1.1118,4.2870%,限制大额申购,开放赎回,
2015-07-16,1.1449,4.3160%,限制大额申购,开放赎回,
2015-07-15,1.1513,4.3300%,限制大额申购,开放赎回,
2015-07-14,1.1558,4.3520%,限制大额申购,开放赎回,
2015-07-13,1.1609,4.8280%,限制大额申购,开放赎回,
2015-07-12*,2.3268,4.8810%,限制大额申购,开放赎回,
2015-07-10,1.1644,4.9700%,限制大额申购,开放赎回,
2015-07-09,1.1699,5.0040%,限制大额申购,开放赎回,
2015-07-08,1.1923,5.0360%,限制大额申购,开放赎回,
2015-07-07,2.0292,5.0590%,限制大额申购,开放赎回,
2015-07-06,1.2575,4.6270%,限制大额申购,开放赎回,
2015-07-05*,2.4902,5.3730%,限制大额申购,开放赎回,
2015-07-03,1.2259,5.3800%,限制大额申购,开放赎回,
2015-07-02,1.2289,5.3950%,限制大额申购,开放赎回,
2015-07-01,1.2336,5.4060%,限制大额申购,开放赎回,
2015-06-30,1.2384,5.4220%,限制大额申购,开放赎回,
2015-06-29,2.6202,5.4480%,限制大额申购,开放赎回,
2015-06-28*,2.5028,4.7060%,限制大额申购,开放赎回,
2015-06-26,1.254,4.7600%,限制大额申购,开放赎回,
2015-06-25,1.2498,4.7860%,限制大额申购,开放赎回,
2015-06-24,1.261,4.8050%,限制大额申购,开放赎回,
2015-06-23,1.2859,4.8060%,限制大额申购,开放赎回,
2015-06-22*,3.8688,4.8090%,限制大额申购,开放赎回,
2015-06-19,1.3008,4.7630%,限制大额申购,开放赎回,
2015-06-18,1.2839,4.7420%,限制大额申购,开放赎回,
2015-06-17,1.2626,4.7330%,限制大额申购,开放赎回,
2015-06-16,1.2917,4.7390%,限制大额申购,开放赎回,
2015-06-15,1.2618,4.7350%,限制大额申购,开放赎回,
2015-06-14*,2.5233,4.7770%,限制大额申购,开放赎回,
2015-06-12,1.2621,4.8930%,限制大额申购,开放赎回,
2015-06-11,1.2675,4.9520%,限制大额申购,开放赎回,
2015-06-10,1.2744,5.0090%,限制大额申购,开放赎回,
2015-06-09,1.2832,5.0610%,限制大额申购,开放赎回,
2015-06-08,1.3387,5.0970%,限制大额申购,开放赎回,
2015-06-07*,2.7368,5.0820%,限制大额申购,开放赎回,
2015-06-05,1.3685,5.0020%,限制大额申购,开放赎回,
2015-06-04,1.3732,4.9610%,限制大额申购,开放赎回,
2015-06-03,1.3693,4.9150%,限制大额申购,开放赎回,
2015-06-02,1.3487,4.8710%,限制大额申购,开放赎回,
2015-06-01,1.3106,4.8490%,限制大额申购,开放赎回,
2015-05-31*,2.5905,4.8780%,限制大额申购,开放赎回,
2015-05-29,1.2948,4.9750%,限制大额申购,开放赎回,
2015-05-28,1.2882,5.0230%,限制大额申购,开放赎回,
2015-05-27,1.2887,5.0750%,限制大额申购,开放赎回,
2015-05-26,1.3082,5.1240%,限制大额申购,开放赎回,
2015-05-25,1.3652,5.1450%,限制大额申购,开放赎回,
2015-05-24*,2.7659,5.1130%,限制大额申购,开放赎回,
2015-05-22,1.3831,5.0230%,限制大额申购,开放赎回,
2015-05-21,1.3833,4.9780%,限制大额申购,开放赎回,
2015-05-20,1.3775,4.9360%,限制大额申购,开放赎回,
2015-05-19,1.348,4.8980%,限制大额申购,开放赎回,
2015-05-18,1.3065,4.8830%,限制大额申购,开放赎回,
2015-05-17*,2.6017,4.9010%,限制大额申购,开放赎回,
2015-05-15,1.3012,4.9540%,限制大额申购,开放赎回,
2015-05-14,1.3055,4.9810%,限制大额申购,开放赎回,
2015-05-13,1.3088,5.0080%,限制大额申购,开放赎回,
2015-05-12,1.3203,5.0310%,限制大额申购,开放赎回,
2015-05-11,1.3386,5.0390%,限制大额申购,开放赎回,
2015-05-10*,2.6991,5.0320%,限制大额申购,开放赎回,
2015-05-08,1.3499,5.0030%,限制大额申购,开放赎回,
2015-05-07,1.3552,4.9880%,限制大额申购,开放赎回,
2015-05-06,1.3516,4.9700%,限制大额申购,开放赎回,
2015-05-05,1.3342,4.9610%,限制大额申购,开放赎回,
2015-05-04,1.3269,4.9600%,限制大额申购,开放赎回,
2015-05-03*,3.9675,4.9640%,限制大额申购,开放赎回,
2015-04-30,1.3234,5.1590%,限制大额申购,开放赎回,
2015-04-29,1.3336,5.2260%,限制大额申购,开放赎回,
2015-04-28,1.3335,5.2890%,限制大额申购,开放赎回,
2015-04-27,1.3342,5.3630%,限制大额申购,开放赎回,
2015-04-26*,2.8816,5.4620%,限制大额申购,开放赎回,
2015-04-24,1.4413,5.5490%,限制大额申购,开放赎回,
2015-04-23,1.4453,5.5930%,限制大额申购,开放赎回,
2015-04-22,1.4498,5.6340%,限制大额申购,开放赎回,
2015-04-21,1.4676,5.6870%,限制大额申购,开放赎回,
2015-04-20,1.5149,5.7220%,限制大额申购,开放赎回,
2015-04-19*,3.0396,5.7040%,限制大额申购,开放赎回,
2015-04-17,1.5202,5.6750%,限制大额申购,开放赎回,
2015-04-16,1.5198,5.6610%,限制大额申购,开放赎回,
2015-04-15,1.5458,5.6510%,限制大额申购,开放赎回,
2015-04-14,1.5326,5.6370%,限制大额申购,开放赎回,
2015-04-13,1.4808,5.6350%,限制大额申购,开放赎回,
2015-04-12*,2.9875,5.6630%,限制大额申购,开放赎回,
2015-04-10,1.4942,5.7030%,限制大额申购,开放赎回,
2015-04-09,1.5015,5.7240%,限制大额申购,开放赎回,
2015-04-08,1.5221,5.7530%,限制大额申购,开放赎回,
2015-04-07,1.5284,5.7790%,限制大额申购,开放赎回,
2015-04-06*,4.5917,5.8050%,限制大额申购,开放赎回,
2015-04-03,1.532,5.8940%,限制大额申购,开放赎回,
2015-04-02,1.5547,5.9220%,限制大额申购,开放赎回,
2015-04-01,1.5682,5.9310%,限制大额申购,开放赎回,
2015-03-31,1.5751,5.9400%,限制大额申购,开放赎回,
2015-03-30,1.5824,5.9440%,限制大额申购,开放赎回,
2015-03-29*,3.1708,5.9470%,限制大额申购,开放赎回,
2015-03-27,1.5837,5.9510%,限制大额申购,开放赎回,
2015-03-26,1.5708,5.9540%,限制大额申购,开放赎回,
2015-03-25,1.5841,5.9690%,限制大额申购,开放赎回,
2015-03-24,1.5827,5.9790%,限制大额申购,开放赎回,
2015-03-23,1.5873,5.9940%,限制大额申购,开放赎回,
2015-03-22*,3.1781,6.0060%,限制大额申购,开放赎回,
2015-03-20,1.5894,6.0040%,限制大额申购,开放赎回,
2015-03-19,1.5976,6.0730%,限制大额申购,开放赎回,
2015-03-18,1.603,6.0900%,限制大额申购,开放赎回,
2015-03-17,1.6089,6.1060%,限制大额申购,开放赎回,
2015-03-16,1.6095,6.1110%,限制大额申购,开放赎回,
2015-03-15*,3.1737,6.1210%,限制大额申购,开放赎回,
2015-03-13,1.7155,6.1750%,限制大额申购,开放赎回,
2015-03-12,1.6277,6.1210%,限制大额申购,开放赎回,
2015-03-11,1.6321,6.1120%,限制大额申购,开放赎回,
2015-03-10,1.6186,6.1090%,限制大额申购,开放赎回,
2015-03-09,1.6272,6.1140%,限制大额申购,开放赎回,
2015-03-08*,3.2711,6.1140%,限制大额申购,开放赎回,
2015-03-06,1.6172,6.1140%,限制大额申购,开放赎回,
2015-03-05,1.6118,6.1250%,限制大额申购,开放赎回,
2015-03-04,1.6266,6.1410%,限制大额申购,开放赎回,
2015-03-03,1.6273,6.1470%,限制大额申购,开放赎回,
2015-03-02,1.6284,6.1570%,限制大额申购,开放赎回,
2015-03-01*,3.271,6.1660%,限制大额申购,开放赎回,
2015-02-27,1.6366,6.1760%,限制大额申购,开放赎回,
2015-02-26,1.6415,6.1800%,限制大额申购,开放赎回,
2015-02-25,1.6367,6.1820%,限制大额申购,开放赎回,
2015-02-24*,11.5119,6.1860%,限制大额申购,开放赎回,
2015-02-17,1.6467,6.2840%,限制大额申购,开放赎回,
2015-02-16,1.6637,6.2960%,限制大额申购,开放赎回,
2015-02-15*,3.2425,6.2860%,限制大额申购,开放赎回,
2015-02-13,1.7252,6.3300%,限制大额申购,开放赎回,
2015-02-12,1.737,6.2880%,限制大额申购,开放赎回,
2015-02-11,1.6735,6.2460%,限制大额申购,开放赎回,
2015-02-10,1.6681,6.2420%,限制大额申购,开放赎回,
2015-02-09,1.6458,6.2430%,限制大额申购,开放赎回,
2015-02-08*,3.3219,6.2540%,限制大额申购,开放赎回,
2015-02-06,1.6504,6.2630%,限制大额申购,开放赎回,
2015-02-05,1.6602,6.2710%,限制大额申购,开放赎回,
2015-02-04,1.6665,6.2790%,限制大额申购,开放赎回,
2015-02-03,1.6699,6.2850%,限制大额申购,开放赎回,
2015-02-02,1.6654,6.4350%,开放申购,开放赎回,
2015-02-01*,3.339,6.4640%,开放申购,开放赎回,
2015-01-30,1.6641,6.5540%,开放申购,开放赎回,
2015-01-29,1.6756,6.6520%,开放申购,开放赎回,
2015-01-28,1.6759,6.8250%,封闭期,封闭期,
