净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,high,low,previous_close,tr,atr,up_move,down_move,+dm,-dm,+di,-di,dx,adx,moving_average,deviation,recent_high,recent_low,historical_high,historical_low
2015-12-08,1.028,1.028,-0.48%,开放申购,开放赎回,,1.033,1.028,1.033,0.004999999999999893,0.01578571428571426,-0.004999999999999893,0.004999999999999893,0.0,0.004999999999999893,40.63505455448006,42.95471367873349,2.775051508435384,18.946782508132266,1.046,-0.01720841300191206,1.095,1.006,1.095,0.949
2015-12-09,1.024,1.024,-0.39%,开放申购,开放赎回,,1.028,1.024,1.028,0.0040000000000000036,0.014642857142857115,-0.0040000000000000036,0.0040000000000000036,0.0,0.0040000000000000036,40.67434839056326,44.94945426089993,4.992894192913553,17.947210543738127,1.0439500000000002,-0.019110110637482764,1.095,1.006,1.095,0.949
2015-12-10,1.03,1.03,0.59%,开放申购,开放赎回,,1.03,1.024,1.024,0.006000000000000005,0.01435714285714283,0.006000000000000005,-0.006000000000000005,0.006000000000000005,0.0,41.50575578229269,42.56630967734314,1.2614819075185448,16.752191516788773,1.04245,-0.011943018849825,1.095,1.006,1.095,0.949
2015-12-11,1.018,1.018,-1.17%,开放申购,开放赎回,,1.03,1.018,1.03,0.01200000000000001,0.015142857142857109,-0.01200000000000001,0.01200000000000001,0.0,0.01200000000000001,36.53882281351411,43.13780141396061,8.282201542081634,16.145692995530677,1.0413999999999999,-0.022469752256577557,1.095,1.006,1.095,0.949
2015-12-14,1.028,1.028,0.98%,开放申购,开放赎回,,1.028,1.018,1.018,0.010000000000000009,0.014999999999999966,0.010000000000000009,-0.010000000000000009,0.010000000000000009,0.0,39.01567559013648,40.43548860669472,1.7870260692981315,15.117714320234413,1.04025,-0.011776015380917926,1.095,1.006,1.095,0.949
2015-12-15,1.042,1.042,1.36%,开放申购,开放赎回,,1.042,1.028,1.028,0.014000000000000012,0.014071428571428544,0.014000000000000012,-0.014000000000000012,0.014000000000000012,0.0,45.72930228026437,40.02264900425792,6.654837808963614,14.511931957544258,1.0403499999999999,0.0015860047099535268,1.095,1.006,1.095,0.949
2015-12-16,1.05,1.05,0.77%,开放申购,开放赎回,,1.05,1.042,1.042,0.008000000000000007,0.014071428571428544,0.008000000000000007,-0.008000000000000007,0.008000000000000007,0.0,46.52439484635325,37.1618821182572,11.187632032017987,14.274011073194993,1.0416,0.008064516129032221,1.095,1.006,1.095,0.949
2015-12-17,1.076,1.076,2.48%,开放申购,开放赎回,,1.076,1.05,1.05,0.026000000000000023,0.012571428571428551,0.026000000000000023,-0.026000000000000023,0.026000000000000023,0.0,63.13584499635018,38.62289351167639,24.08928397116504,14.976392842591439,1.04315,0.0314911565930116,1.095,1.006,1.095,0.949
2015-12-18,1.064,1.064,-1.12%,开放申购,开放赎回,,1.076,1.064,1.076,0.01200000000000001,0.012714285714285694,-0.01200000000000001,0.01200000000000001,0.0,0.01200000000000001,57.9647231313983,42.205149410991474,15.73284793163504,15.03051771537326,1.0436,0.01954771943273282,1.095,1.006,1.095,0.949
2015-12-21,1.054,1.054,-0.94%,开放申购,开放赎回,,1.064,1.054,1.064,0.010000000000000009,0.011857142857142835,-0.010000000000000009,0.010000000000000009,0.0,0.010000000000000009,57.71281097598627,48.04920846908367,9.137119882550678,14.608892600319418,1.0435,0.010062290368950602,1.095,1.006,1.095,0.949
2015-12-22,1.071,1.071,1.61%,开放申购,开放赎回,,1.071,1.054,1.054,0.016999999999999904,0.01149999999999997,0.016999999999999904,-0.016999999999999904,0.016999999999999904,0.0,65.81706474819151,46.00090107193726,17.721806626433082,14.831571264481076,1.04365,0.02620610357878598,1.095,1.006,1.095,0.949
2015-12-23,1.053,1.053,-1.68%,开放申购,开放赎回,,1.071,1.053,1.071,0.018000000000000016,0.011285714285714264,-0.018000000000000016,0.018000000000000016,0.0,0.018000000000000016,62.2739528670686,54.92247059910302,6.272787215292079,14.219393094692135,1.0415500000000002,0.010993231241898839,1.087,1.006,1.095,0.949
2015-12-24,1.059,1.059,0.57%,开放申购,开放赎回,,1.059,1.053,1.053,0.006000000000000005,0.011357142857142843,0.006000000000000005,-0.006000000000000005,0.006000000000000005,0.0,61.23542311110731,50.676932452451005,9.434606755873194,13.877188467357788,1.0401500000000001,0.018122386194298717,1.076,1.006,1.095,0.949
2015-12-25,1.076,1.076,1.61%,开放申购,开放赎回,,1.076,1.059,1.059,0.017000000000000126,0.011785714285714288,0.017000000000000126,-0.017000000000000126,0.017000000000000126,0.0,65.09934758006905,45.34452566518512,17.88675218861252,14.163923687849433,1.04195,0.0326791112817315,1.076,1.006,1.095,0.949
2015-12-28,1.076,1.076,0.00%,开放申购,开放赎回,,1.076,1.076,1.076,0.0,0.011428571428571439,0.0,0.0,0.0,0.0,62.33657821402966,43.42013669536823,17.88675218861252,14.430131234895493,1.04325,0.03139228372873238,1.076,1.006,1.095,0.949
2015-12-29,1.051,1.051,-2.32%,开放申购,开放赎回,,1.076,1.051,1.076,0.025000000000000133,0.012928571428571447,-0.025000000000000133,0.025000000000000133,0.0,0.025000000000000133,51.16672901797129,49.45697927507584,1.6991519910160118,13.519850877257957,1.0444,0.006319417847567924,1.076,1.006,1.095,0.949
2015-12-30,1.069,1.069,1.71%,开放申购,开放赎回,,1.069,1.051,1.051,0.018000000000000016,0.013785714285714306,0.018000000000000016,-0.018000000000000016,0.018000000000000016,0.0,53.8862481497067,43.067830955724965,11.158289876816184,13.351008683507033,1.04755,0.020476349577585765,1.076,1.018,1.095,0.949
2015-12-31,1.051,1.051,-1.68%,开放申购,开放赎回,,1.069,1.051,1.069,0.018000000000000016,0.014214285714285735,-0.018000000000000016,0.018000000000000016,0.0,0.018000000000000016,48.527411277552375,47.832889760214805,0.7207548231562303,12.448056796916758,1.04875,0.002145411203813934,1.076,1.018,1.095,0.949
2016-01-04,0.97,0.97,-7.71%,开放申购,开放赎回,,1.051,0.97,1.051,0.08099999999999996,0.019285714285714302,-0.08099999999999996,0.08099999999999996,0.0,0.08099999999999996,33.21101298861492,62.744347192379756,30.778201601304957,13.758418619800235,1.04615,-0.0727907087893705,1.076,0.97,1.095,0.949
2016-01-05,0.937,0.937,-3.40%,开放申购,开放赎回,,0.97,0.937,0.97,0.03299999999999992,0.020642857142857154,-0.03299999999999992,0.03299999999999992,0.0,0.03299999999999992,28.810740313404615,65.85281530145161,39.130238397926526,15.572061198816849,1.04135,-0.10020646276468041,1.076,0.937,1.095,0.937
2016-01-06,0.949,0.949,1.28%,开放申购,开放赎回,,0.949,0.937,0.937,0.0119999999999999,0.020928571428571432,0.0119999999999999,-0.0119999999999999,0.0119999999999999,0.0,30.483680531766268,60.31309037357504,32.85294129337147,16.80727602755523,1.0374,-0.08521303258145377,1.076,0.937,1.095,0.937
2016-01-07,0.89,0.89,-6.22%,开放申购,开放赎回,,0.949,0.89,0.949,0.05899999999999994,0.02328571428571428,-0.05899999999999994,0.05899999999999994,0.0,0.05899999999999994,25.44046400694343,68.43723630821039,45.800836787569224,18.879594152906552,1.0307,-0.13650916852624426,1.076,0.89,1.095,0.89
2016-01-08,0.885,0.885,-0.56%,开放申购,开放赎回,,0.89,0.885,0.89,0.0050000000000000044,0.02278571428571428,-0.0050000000000000044,0.0050000000000000044,0.0,0.0050000000000000044,24.141269385422326,66.5100148449033,46.73816352323372,20.870695961310044,1.02345,-0.13527773706580679,1.076,0.885,1.095,0.885
2016-01-11,0.841,0.841,-4.97%,开放申购,开放赎回,,0.885,0.841,0.885,0.04400000000000004,0.025214285714285713,-0.04400000000000004,0.04400000000000004,0.0,0.04400000000000004,20.257448734914473,68.27702706241008,54.2382816355329,23.255433959851654,1.0146000000000002,-0.17110191208357992,1.076,0.841,1.095,0.841
2016-01-12,0.843,0.843,0.24%,开放申购,开放赎回,,0.843,0.841,0.841,0.0020000000000000018,0.02414285714285715,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018,0.0,20.236819164266503,66.21276915468081,53.18238164511614,25.394188204272925,1.0053500000000002,-0.16148604963445584,1.076,0.841,1.095,0.841
2016-01-13,0.819,0.819,-2.85%,开放申购,开放赎回,,0.843,0.819,0.843,0.02400000000000002,0.024571428571428577,-0.02400000000000002,0.02400000000000002,0.0,0.02400000000000002,18.46333259825147,67.38804667923702,56.987685570957794,27.651959681820426,0.9942,-0.1762220881110441,1.076,0.819,1.095,0.819
2016-01-14,0.844,0.844,3.05%,开放申购,开放赎回,,0.844,0.819,0.819,0.025000000000000022,0.025928571428571436,0.025000000000000022,-0.025000000000000022,0.025000000000000022,0.0,23.13510187764683,59.298632707930956,43.86981981598967,28.81089928203772,0.9839,-0.1421892468746824,1.076,0.819,1.095,0.819
2016-01-15,0.831,0.831,-1.54%,开放申购,开放赎回,,0.844,0.831,0.844,0.013000000000000012,0.02564285714285714,-0.013000000000000012,0.013000000000000012,0.0,0.013000000000000012,21.721707789601833,59.29760361858808,46.378937534623205,30.066283221810117,0.97165,-0.1447537693613956,1.076,0.819,1.095,0.819
2016-01-18,0.851,0.851,2.41%,开放申购,开放赎回,,0.851,0.831,0.831,0.020000000000000018,0.027071428571428573,0.020000000000000018,-0.020000000000000018,0.020000000000000018,0.0,24.383336868975565,52.155859732128484,36.28535978486128,30.510675238443014,0.961,-0.11446409989594172,1.076,0.819,1.095,0.819
2016-01-19,0.875,0.875,2.82%,开放申购,开放赎回,,0.875,0.851,0.851,0.02400000000000002,0.026999999999999993,0.02400000000000002,-0.02400000000000002,0.02400000000000002,0.0,29.051362038859317,48.55808757489408,25.134472197800406,30.12652246079791,0.9520500000000001,-0.08093062339162865,1.076,0.819,1.095,0.819
2016-01-20,0.878,0.878,0.34%,开放申购,开放赎回,,0.878,0.875,0.875,0.0030000000000000027,0.02592857142857142,0.0030000000000000027,-0.0030000000000000027,0.0030000000000000027,0.0,28.917274661178055,46.95243374133151,23.77122498543424,29.67242086368843,0.9423999999999999,-0.06833616298811536,1.076,0.819,1.095,0.819
2016-01-21,0.84,0.84,-4.33%,开放申购,开放赎回,,0.878,0.84,0.878,0.038000000000000034,0.02735714285714285,-0.038000000000000034,0.038000000000000034,0.0,0.038000000000000034,25.4493593102258,51.244407209304214,33.63382588923928,29.9554662122303,0.9317500000000001,-0.098470619801449,1.076,0.819,1.095,0.819
2016-01-22,0.845,0.845,0.60%,开放申购,开放赎回,,0.845,0.84,0.84,0.0050000000000000044,0.021928571428571426,0.0050000000000000044,-0.0050000000000000044,0.0050000000000000044,0.0,31.11030233831974,59.363401366800915,31.22796776460705,30.04638538261022,0.9210499999999999,-0.08256880733944949,1.076,0.819,1.095,0.819
2016-01-25,0.851,0.851,0.71%,开放申购,开放赎回,,0.851,0.845,0.845,0.006000000000000005,0.02,0.006000000000000005,-0.006000000000000005,0.006000000000000005,0.0,33.81660905443808,60.438164943785345,28.244251999213372,29.917627112683764,0.9098,-0.06462958892064198,1.076,0.819,1.095,0.819
2016-01-26,0.8,0.8,-5.99%,开放申购,开放赎回,,0.851,0.8,0.851,0.050999999999999934,0.02278571428571429,-0.050999999999999934,0.050999999999999934,0.0,0.050999999999999934,27.561939804978252,65.24848131463456,40.605937409858754,30.68126760808328,0.8959999999999999,-0.107142857142857,1.069,0.8,1.095,0.8
2016-01-27,0.791,0.791,-1.13%,开放申购,开放赎回,,0.8,0.791,0.8,0.009000000000000008,0.019214285714285722,-0.009000000000000008,0.009000000000000008,0.0,0.009000000000000008,30.350144835427606,75.1951089622488,42.48884958179755,31.52486097476153,0.883,-0.10419026047565115,1.069,0.791,1.095,0.791
2016-01-28,0.759,0.759,-4.05%,开放申购,开放赎回,,0.791,0.759,0.791,0.03200000000000003,0.021142857142857154,-0.03200000000000003,0.03200000000000003,0.0,0.03200000000000003,25.61144705864487,74.26620698518744,48.71435997604623,32.75294546440533,0.8674999999999999,-0.12507204610951,1.051,0.759,1.095,0.759
2016-01-29,0.78,0.78,2.77%,开放申购,开放赎回,,0.78,0.759,0.759,0.02100000000000002,0.01950000000000001,0.02100000000000002,-0.02100000000000002,0.02100000000000002,0.0,33.47838476803448,74.7710137702494,38.14582765336217,33.138227990086854,0.85395,-0.08659757597049003,0.97,0.759,1.095,0.759
2016-02-01,0.771,0.771,-1.15%,开放申购,开放赎回,,0.78,0.771,0.78,0.009000000000000008,0.02000000000000001,-0.009000000000000008,0.009000000000000008,0.0,0.009000000000000008,30.30974214376197,70.90862663619842,40.11019440620978,33.6363176116607,0.8440000000000001,-0.08649289099526074,0.949,0.759,1.095,0.759
2016-02-02,0.797,0.797,3.37%,开放申购,开放赎回,,0.797,0.771,0.771,0.026000000000000023,0.020142857142857153,0.026000000000000023,-0.026000000000000023,0.026000000000000023,0.0,37.165440287229536,65.37644225020365,27.51168719052492,33.19876894844914,0.837,-0.04778972520907996,0.949,0.759,1.095,0.759
2016-02-03,0.802,0.802,0.63%,开放申购,开放赎回,,0.802,0.797,0.797,0.0050000000000000044,0.01871428571428572,0.0050000000000000044,-0.0050000000000000044,0.0050000000000000044,0.0,39.05351897983514,65.34051161681127,25.180551499676056,32.62594788205155,0.82965,-0.03332730669559447,0.89,0.759,1.095,0.759
2016-02-04,0.827,0.827,3.12%,开放申购,开放赎回,,0.827,0.802,0.802,0.02499999999999991,0.019571428571428573,0.02499999999999991,-0.02499999999999991,0.02499999999999991,0.0,43.80020434611434,58.01587206840526,13.96210522237692,31.292619039417083,0.8265,0.0006049606775558922,0.885,0.759,1.095,0.759
2016-02-05,0.824,0.824,-0.36%,开放申购,开放赎回,,0.827,0.824,0.827,0.0030000000000000027,0.018357142857142857,-0.0030000000000000027,0.0030000000000000027,0.0,0.0030000000000000027,43.361796487853226,58.602547812768066,14.947138070128279,30.12492429814899,0.82345,0.0006679215495779214,0.878,0.759,1.095,0.759
2016-02-15,0.83,0.83,0.73%,开放申购,开放赎回,,0.83,0.824,0.824,0.006000000000000005,0.01707142857142857,0.006000000000000005,-0.006000000000000005,0.006000000000000005,0.0,45.807423207569265,58.5147733328921,12.180869025696067,28.843042570609498,0.8229000000000001,0.008628022846032183,0.878,0.759,1.095,0.759
2016-02-16,0.855,0.855,3.01%,开放申购,开放赎回,,0.855,0.83,0.83,0.025000000000000022,0.018642857142857145,0.025000000000000022,-0.025000000000000022,0.025000000000000022,0.0,48.52891989103957,49.75501199903602,1.2475000586746543,26.8716989212482,0.8234999999999999,0.038251366120218684,0.878,0.759,1.095,0.759
2016-02-17,0.849,0.849,-0.70%,开放申购,开放赎回,,0.855,0.849,0.855,0.006000000000000005,0.016357142857142855,-0.006000000000000005,0.006000000000000005,0.0,0.006000000000000005,51.35936731490002,55.27716063638781,3.6739693206041575,25.21453599320186,0.825,0.02909090909090912,0.878,0.759,1.095,0.759
2016-02-18,0.837,0.837,-1.41%,开放申购,开放赎回,,0.849,0.837,0.849,0.01200000000000001,0.016857142857142855,-0.01200000000000001,0.01200000000000001,0.0,0.01200000000000001,46.2761534240853,54.891118969759255,8.515565698100332,24.021630584432362,0.8246499999999999,0.014976050445643709,0.878,0.759,1.095,0.759
2016-02-19,0.837,0.837,0.00%,开放申购,开放赎回,,0.837,0.837,0.837,0.0,0.016428571428571428,0.0,0.0,0.0,0.0,44.09157507765594,52.29985022679146,8.515565698100328,22.913949487263682,0.8249500000000001,0.014606945875507477,0.878,0.759,1.095,0.759
2016-02-22,0.847,0.847,1.19%,开放申购,开放赎回,,0.847,0.837,0.837,0.010000000000000009,0.013500000000000003,0.010000000000000009,-0.010000000000000009,0.010000000000000009,0.0,55.11486390096707,59.09908422960824,3.488383331330248,21.526286863709657,0.8247500000000001,0.02697787208244908,0.878,0.759,1.095,0.759
2016-02-23,0.829,0.829,-2.13%,开放申购,开放赎回,,0.847,0.829,0.847,0.018000000000000016,0.014142857142857148,-0.018000000000000016,0.018000000000000016,0.0,0.018000000000000016,48.851702314616865,61.47433493195147,11.441209103816721,20.80586526431735,0.8224499999999999,0.007964009970211024,0.878,0.759,1.095,0.759
2016-02-24,0.818,0.818,-1.33%,开放申购,开放赎回,,0.829,0.818,0.829,0.01100000000000001,0.012642857142857147,-0.01100000000000001,0.01100000000000001,0.0,0.01100000000000001,50.7441572006851,70.0706315404002,15.996778656901938,20.46233299684367,0.81945,-0.0017694795289524222,0.855,0.759,1.095,0.759
2016-02-25,0.762,0.762,-6.85%,开放申购,开放赎回,,0.818,0.762,0.818,0.05599999999999994,0.01514285714285714,-0.05599999999999994,0.05599999999999994,0.0,0.05599999999999994,39.34032390533167,80.73927622134923,34.476257642715936,21.463398187345188,0.81555,-0.06566121022622769,0.855,0.759,1.095,0.759
2016-02-26,0.747,0.747,-1.97%,开放申购,开放赎回,,0.762,0.747,0.762,0.015000000000000013,0.01557142857142857,-0.015000000000000013,0.015000000000000013,0.0,0.015000000000000013,35.52481625945659,79.78949388695344,38.38610973026307,22.672242431260234,0.8106499999999999,-0.07851723925245159,0.855,0.747,1.095,0.747
2016-02-29,0.701,0.701,-6.16%,开放申购,开放赎回,,0.747,0.701,0.747,0.04600000000000004,0.016999999999999998,-0.04600000000000004,0.04600000000000004,0.0,0.04600000000000004,30.215234835125386,87.19220832728782,48.529268637035635,24.519285149621556,0.8031499999999999,-0.12718670235945959,0.855,0.701,1.095,0.701
2016-03-01,0.71,0.71,1.28%,开放申购,开放赎回,,0.71,0.701,0.701,0.009000000000000008,0.017285714285714286,0.009000000000000008,-0.009000000000000008,0.009000000000000008,0.0,31.312291841521862,79.62581980975794,43.54998228210668,25.8786973904581,0.79865,-0.11099981218305892,0.855,0.701,1.095,0.701
2016-03-02,0.732,0.732,3.10%,开放申购,开放赎回,,0.732,0.71,0.71,0.02200000000000002,0.017071428571428578,0.02200000000000002,-0.02200000000000002,0.02200000000000002,0.0,38.64581632433963,74.86624962598097,31.908883869220993,26.309447572894204,0.7956999999999999,-0.08005529722257117,0.855,0.701,1.095,0.701
2016-03-03,0.73,0.73,-0.27%,开放申购,开放赎回,,0.732,0.73,0.732,0.0020000000000000018,0.017000000000000008,-0.0020000000000000018,0.0020000000000000018,0.0,0.0020000000000000018,36.036132063257995,70.65101359600054,32.4452222606994,26.747738524634308,0.79425,-0.08089392508655968,0.855,0.701,1.095,0.701
2016-03-04,0.704,0.704,-3.56%,开放申购,开放赎回,,0.73,0.704,0.73,0.026000000000000023,0.018428571428571437,-0.026000000000000023,0.026000000000000023,0.0,0.026000000000000023,30.868121611693862,70.59649770028665,39.154905776995136,27.63400480966198,0.79045,-0.10936808147257894,0.855,0.701,1.095,0.701
2016-03-07,0.716,0.716,1.70%,开放申购,开放赎回,,0.716,0.704,0.704,0.01200000000000001,0.01750000000000001,0.01200000000000001,-0.01200000000000001,0.01200000000000001,0.0,35.08216072162817,69.03218147244826,32.60839960697717,27.98933363498704,0.7877,-0.09102450171385044,0.855,0.701,1.095,0.701
2016-03-08,0.727,0.727,1.54%,开放申购,开放赎回,,0.727,0.716,0.716,0.01100000000000001,0.017857142857142867,0.01100000000000001,-0.01100000000000001,0.01100000000000001,0.0,36.32479310212838,62.81921841802173,26.723172594754846,27.898890036357617,0.7842,-0.07294057638357565,0.855,0.701,1.095,0.701
