净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2023-12-16,0.5763,2.0270%,限制大额申购,开放赎回,
2023-12-15,0.5631,2.0120%,限制大额申购,开放赎回,
2023-12-14,0.5568,2.0040%,限制大额申购,开放赎回,
2023-12-13,0.5264,1.9940%,限制大额申购,开放赎回,
2023-12-12,0.5265,1.9930%,限制大额申购,开放赎回,
2023-12-11,0.5526,1.9940%,限制大额申购,开放赎回,
2023-12-10,0.5477,1.9700%,限制大额申购,开放赎回,
2023-12-09,0.5477,1.9490%,限制大额申购,开放赎回,
2023-12-08,0.5477,1.9290%,限制大额申购,开放赎回,
2023-12-07,0.5379,1.9070%,限制大额申购,开放赎回,
2023-12-06,0.5244,2.0360%,限制大额申购,开放赎回,
2023-12-05,0.5287,2.1480%,限制大额申购,开放赎回,
2023-12-04,0.5072,2.1610%,限制大额申购,开放赎回,
2023-12-03,0.5089,2.1180%,限制大额申购,开放赎回,
2023-12-02,0.5089,2.1210%,限制大额申购,开放赎回,
2023-12-01,0.5065,2.1470%,限制大额申购,开放赎回,
2023-11-30,0.7803,2.2030%,限制大额申购,开放赎回,
2023-11-29,0.7362,2.1390%,限制大额申购,开放赎回,
2023-11-28,0.5527,2.0400%,限制大额申购,开放赎回,
2023-11-27,0.4255,2.0280%,限制大额申购,开放赎回,
2023-11-26,0.5156,2.0840%,限制大额申购,开放赎回,
2023-11-25,0.5575,2.0970%,限制大额申购,开放赎回,
2023-11-24,0.6114,2.0870%,限制大额申购,开放赎回,
2023-11-23,0.6602,2.0490%,限制大额申购,开放赎回,
2023-11-22,0.5498,1.9710%,限制大额申购,开放赎回,
2023-11-21,0.5302,1.9460%,限制大额申购,开放赎回,
2023-11-20,0.5317,1.9460%,限制大额申购,开放赎回,
2023-11-19,0.5394,1.9540%,限制大额申购,开放赎回,
2023-11-18,0.5395,1.9580%,限制大额申购,开放赎回,
2023-11-17,0.5389,1.9610%,限制大额申购,开放赎回,
2023-11-16,0.5146,1.9630%,限制大额申购,开放赎回,
2023-11-15,0.5013,1.9720%,限制大额申购,开放赎回,
2023-11-14,0.5315,1.9760%,限制大额申购,开放赎回,
2023-11-13,0.547,1.9720%,限制大额申购,开放赎回,
2023-11-12,0.546,1.9660%,限制大额申购,开放赎回,
2023-11-11,0.546,1.9580%,限制大额申购,开放赎回,
2023-11-10,0.5425,1.9500%,限制大额申购,开放赎回,
2023-11-09,0.531,1.9440%,限制大额申购,开放赎回,
2023-11-08,0.5089,1.9360%,限制大额申购,开放赎回,
2023-11-07,0.5243,1.9320%,限制大额申购,开放赎回,
2023-11-06,0.5347,1.9900%,限制大额申购,开放赎回,
2023-11-05,0.5309,2.0090%,限制大额申购,开放赎回,
2023-11-04,0.5309,1.9620%,限制大额申购,开放赎回,
2023-11-03,0.531,1.9160%,限制大额申购,开放赎回,
2023-11-02,0.5172,1.8370%,限制大额申购,开放赎回,
2023-11-01,0.5009,1.8160%,限制大额申购,开放赎回,
2023-10-31,0.634,1.7970%,限制大额申购,开放赎回,
2023-10-30,0.5695,1.7700%,限制大额申购,开放赎回,
2023-10-29,0.4432,1.7720%,限制大额申购,开放赎回,
2023-10-28,0.4432,1.8200%,限制大额申购,开放赎回,
2023-10-27,0.3833,1.8680%,限制大额申购,开放赎回,
2023-10-26,0.4769,1.9470%,限制大额申购,开放赎回,
2023-10-25,0.4651,1.9850%,限制大额申购,开放赎回,
2023-10-24,0.583,2.0300%,限制大额申购,开放赎回,
2023-10-23,0.5737,1.9950%,限制大额申购,开放赎回,
2023-10-22,0.5337,1.9580%,限制大额申购,开放赎回,
2023-10-21,0.5338,1.9360%,限制大额申购,开放赎回,
2023-10-20,0.5326,1.9140%,限制大额申购,开放赎回,
2023-10-19,0.5483,1.8930%,限制大额申购,开放赎回,
2023-10-18,0.5489,1.8670%,限制大额申购,开放赎回,
2023-10-17,0.5174,1.8280%,限制大额申购,开放赎回,
2023-10-16,0.5034,1.7970%,限制大额申购,开放赎回,
2023-10-15,0.4928,1.7830%,限制大额申购,开放赎回,
2023-10-14,0.4929,1.8380%,限制大额申购,开放赎回,
2023-10-13,0.4935,1.8920%,限制大额申购,开放赎回,
2023-10-12,0.4996,1.9460%,限制大额申购,开放赎回,
2023-10-11,0.4755,1.9960%,限制大额申购,开放赎回,
2023-10-10,0.4579,2.0600%,限制大额申购,开放赎回,
2023-10-09,0.478,2.1330%,限制大额申购,开放赎回,
2023-10-08,0.5948,2.1950%,限制大额申购,开放赎回,
2023-10-07,0.5949,2.1950%,限制大额申购,开放赎回,
2023-10-06,0.5949,2.1950%,限制大额申购,开放赎回,
2023-10-05,0.5949,2.1950%,限制大额申购,开放赎回,
2023-10-04,0.5949,2.2450%,限制大额申购,开放赎回,
2023-10-03,0.595,2.1750%,限制大额申购,开放赎回,
2023-10-02,0.595,2.1400%,限制大额申购,开放赎回,
2023-10-01,0.595,2.0820%,限制大额申购,开放赎回,
2023-09-30,0.595,2.0120%,限制大额申购,开放赎回,
2023-09-29,0.5951,1.9430%,限制大额申购,开放赎回,
2023-09-28,0.6876,1.8750%,限制大额申购,开放赎回,
2023-09-27,0.4647,1.7520%,限制大额申购,开放赎回,
2023-09-26,0.5278,1.7480%,限制大额申购,开放赎回,
2023-09-25,0.4875,1.7090%,限制大额申购,开放赎回,
2023-09-24,0.4636,1.6990%,限制大额申购,开放赎回,
2023-09-23,0.4636,1.7120%,限制大额申购,开放赎回,
2023-09-22,0.4684,1.7250%,限制大额申购,开放赎回,
2023-09-21,0.4552,1.7360%,限制大额申购,开放赎回,
2023-09-20,0.4577,1.7440%,限制大额申购,开放赎回,
2023-09-19,0.4539,1.7420%,限制大额申购,开放赎回,
2023-09-18,0.4689,1.7400%,限制大额申购,开放赎回,
2023-09-17,0.4883,1.7510%,限制大额申购,开放赎回,
2023-09-16,0.4883,1.7160%,限制大额申购,开放赎回,
2023-09-15,0.4876,1.6810%,限制大额申购,开放赎回,
2023-09-14,0.4708,1.6520%,限制大额申购,开放赎回,
2023-09-13,0.4544,1.6470%,限制大额申购,开放赎回,
2023-09-12,0.4496,1.6440%,限制大额申购,开放赎回,
2023-09-11,0.49,1.6370%,限制大额申购,开放赎回,
2023-09-10,0.4224,1.6160%,限制大额申购,开放赎回,
2023-09-09,0.4224,1.6360%,限制大额申购,开放赎回,
2023-09-08,0.433,1.6560%,限制大额申购,开放赎回,
2023-09-07,0.461,1.6720%,限制大额申购,开放赎回,
2023-09-06,0.4488,3.1110%,限制大额申购,开放赎回,
2023-09-05,0.437,3.1270%,限制大额申购,开放赎回,
2023-09-04,0.4505,3.1280%,限制大额申购,开放赎回,
2023-09-03,0.4597,3.1200%,限制大额申购,开放赎回,
2023-09-02,0.4597,3.1210%,限制大额申购,开放赎回,
2023-09-01,0.4639,3.1220%,限制大额申购,开放赎回,
2023-08-31,3.1559,3.1200%,限制大额申购,开放赎回,
2023-08-30,0.4783,1.6830%,限制大额申购,开放赎回,
2023-08-29,0.4399,1.6700%,限制大额申购,开放赎回,
2023-08-28,0.435,1.6840%,限制大额申购,开放赎回,
2023-08-27,0.4617,1.6860%,限制大额申购,开放赎回,
2023-08-26,0.4617,1.6630%,限制大额申购,开放赎回,
2023-08-25,0.4611,1.6410%,限制大额申购,开放赎回,
2023-08-24,0.463,1.7190%,限制大额申购,开放赎回,
2023-08-23,0.4549,1.6880%,限制大额申购,开放赎回,
2023-08-22,0.4654,1.6740%,限制大额申购,开放赎回,
2023-08-21,0.4392,1.6600%,限制大额申购,开放赎回,
2023-08-20,0.4188,1.6440%,限制大额申购,开放赎回,
2023-08-19,0.4188,1.6410%,限制大额申购,开放赎回,
2023-08-18,0.6081,1.6370%,限制大额申购,开放赎回,
2023-08-17,0.405,1.5340%,限制大额申购,开放赎回,
2023-08-16,0.4283,1.5350%,限制大额申购,开放赎回,
2023-08-15,0.4399,1.5250%,开放申购,开放赎回,
2023-08-14,0.4091,1.4900%,开放申购,开放赎回,
2023-08-13,0.4122,1.4590%,开放申购,开放赎回,
2023-08-12,0.4122,1.4500%,开放申购,开放赎回,
2023-08-11,0.4122,1.4410%,开放申购,开放赎回,
2023-08-10,0.4068,1.4310%,开放申购,开放赎回,
2023-08-09,0.4093,1.4380%,开放申购,开放赎回,
2023-08-08,0.3739,1.4370%,开放申购,开放赎回,
2023-08-07,0.3521,1.4460%,开放申购,开放赎回,
2023-08-06,0.3946,1.4660%,开放申购,开放赎回,
2023-08-05,0.3946,1.4600%,开放申购,开放赎回,
2023-08-04,0.3944,1.4550%,开放申购,开放赎回,
2023-08-03,0.4198,1.4380%,开放申购,开放赎回,
2023-08-02,0.4067,1.4150%,开放申购,开放赎回,
2023-08-01,0.392,1.3250%,开放申购,开放赎回,
2023-07-31,0.389,1.3150%,开放申购,开放赎回,
2023-07-30,0.3839,1.3070%,开放申购,开放赎回,
2023-07-29,0.3839,1.3020%,开放申购,开放赎回,
2023-07-28,0.3625,1.2970%,开放申购,开放赎回,
2023-07-27,0.3761,1.6690%,开放申购,开放赎回,
2023-07-26,0.2367,1.6680%,开放申购,开放赎回,
2023-07-25,0.3738,1.7430%,开放申购,开放赎回,
2023-07-24,0.373,1.7410%,开放申购,开放赎回,
2023-07-23,0.3751,1.7450%,开放申购,开放赎回,
2023-07-22,0.3751,1.7520%,开放申购,开放赎回,
2023-07-21,1.0653,1.7580%,开放申购,开放赎回,
2023-07-20,0.3743,1.4020%,开放申购,开放赎回,
2023-07-19,0.3773,1.4120%,开放申购,开放赎回,
2023-07-18,0.3694,1.4210%,开放申购,开放赎回,
2023-07-17,0.3818,1.4210%,开放申购,开放赎回,
2023-07-16,0.3871,1.4380%,开放申购,开放赎回,
2023-07-15,0.3871,1.4530%,开放申购,开放赎回,
2023-07-14,0.3922,1.4670%,开放申购,开放赎回,
2023-07-13,0.3933,2.1540%,开放申购,开放赎回,
2023-07-12,0.3956,2.1800%,开放申购,开放赎回,
2023-07-11,0.3687,2.2520%,开放申购,开放赎回,
2023-07-10,0.4143,2.5300%,开放申购,开放赎回,
2023-07-09,0.4145,2.5650%,开放申购,开放赎回,
2023-07-08,0.4145,2.5840%,开放申购,开放赎回,
2023-07-07,1.6865,2.6020%,开放申购,开放赎回,
2023-07-06,0.442,1.9100%,开放申购,开放赎回,
2023-07-05,0.5302,1.7850%,开放申购,开放赎回,
2023-07-04,0.8897,1.7030%,开放申购,开放赎回,
2023-07-03,0.4809,1.4270%,开放申购,开放赎回,
2023-07-02,0.4484,1.3790%,开放申购,开放赎回,
2023-07-01,0.4484,1.3520%,开放申购,开放赎回,
2023-06-30,0.3899,1.3260%,开放申购,开放赎回,
2023-06-29,0.2064,1.3310%,开放申购,开放赎回,
2023-06-28,0.3746,1.4320%,开放申购,开放赎回,
2023-06-27,0.3697,1.4450%,开放申购,开放赎回,
2023-06-26,0.3889,1.4600%,开放申购,开放赎回,
2023-06-25,0.3986,1.4620%,开放申购,开放赎回,
2023-06-24,0.3986,1.4500%,开放申购,开放赎回,
2023-06-23,0.3986,1.4380%,开放申购,开放赎回,
2023-06-22,0.3986,1.4270%,开放申购,开放赎回,
2023-06-21,0.3985,1.4140%,限制大额申购,开放赎回,
2023-06-20,0.3971,1.4050%,限制大额申购,开放赎回,
2023-06-19,0.3936,1.3920%,开放申购,开放赎回,
2023-06-18,0.3763,1.3790%,开放申购,开放赎回,
2023-06-17,0.3763,1.3760%,开放申购,开放赎回,
2023-06-16,0.3763,1.3740%,开放申购,开放赎回,
2023-06-15,0.3752,1.3730%,开放申购,开放赎回,
2023-06-14,0.3805,1.3700%,开放申购,开放赎回,
2023-06-13,0.3732,1.3630%,开放申购,开放赎回,
2023-06-12,0.3681,1.3690%,开放申购,开放赎回,
2023-06-11,0.3717,1.3740%,开放申购,开放赎回,
2023-06-10,0.3717,1.2990%,开放申购,开放赎回,
2023-06-09,0.3755,1.2240%,开放申购,开放赎回,
2023-06-08,0.3689,1.1720%,开放申购,开放赎回,
2023-06-07,0.3682,1.1990%,开放申购,开放赎回,
2023-06-06,0.3827,1.2170%,开放申购,开放赎回,
2023-06-05,0.3789,1.6680%,开放申购,开放赎回,
2023-06-04,0.2293,1.7000%,开放申购,开放赎回,
2023-06-03,0.2293,1.7860%,开放申购,开放赎回,
2023-06-02,0.2768,1.8720%,开放申购,开放赎回,
2023-06-01,0.4204,1.9280%,开放申购,开放赎回,
2023-05-31,0.4024,1.9130%,开放申购,开放赎回,
2023-05-30,1.2348,1.9080%,开放申购,开放赎回,
2023-05-29,0.4406,1.4560%,开放申购,开放赎回,
2023-05-28,0.3909,1.4260%,开放申购,开放赎回,
2023-05-27,0.3909,1.4230%,开放申购,开放赎回,
2023-05-26,0.3823,1.4200%,开放申购,开放赎回,
2023-05-25,0.3925,1.4210%,开放申购,开放赎回,
2023-05-24,0.3922,1.4160%,开放申购,开放赎回,
2023-05-23,0.3833,1.4110%,开放申购,开放赎回,
2023-05-22,0.3843,1.4010%,开放申购,开放赎回,
2023-05-21,0.3848,1.3950%,开放申购,开放赎回,
2023-05-20,0.3848,1.3940%,开放申购,开放赎回,
2023-05-19,0.3839,1.3930%,开放申购,开放赎回,
2023-05-18,0.3836,1.5580%,开放申购,开放赎回,
2023-05-17,0.3823,1.5590%,开放申购,开放赎回,
2023-05-16,0.3645,1.5630%,开放申购,开放赎回,
2023-05-15,0.3727,1.5400%,开放申购,开放赎回,
2023-05-14,0.383,1.5470%,开放申购,开放赎回,
2023-05-13,0.383,1.4890%,开放申购,开放赎回,
2023-05-12,0.6959,1.4300%,开放申购,开放赎回,
2023-05-11,0.3853,1.3080%,开放申购,开放赎回,
2023-05-10,0.3906,1.3180%,开放申购,开放赎回,
2023-05-09,0.3204,1.3220%,开放申购,开放赎回,
2023-05-08,0.3859,1.3710%,开放申购,开放赎回,
2023-05-07,0.2727,1.3850%,开放申购,开放赎回,
2023-05-06,0.2727,1.4600%,开放申购,开放赎回,
2023-05-05,0.4648,1.5350%,开放申购,开放赎回,
2023-05-04,0.4038,1.5450%,开放申购,开放赎回,
2023-05-03,0.3976,1.7150%,开放申购,开放赎回,
2023-05-02,0.4136,1.7920%,开放申购,开放赎回,
2023-05-01,0.4136,1.7690%,开放申购,开放赎回,
2023-04-30,0.4136,1.7570%,开放申购,开放赎回,
2023-04-29,0.4136,1.7510%,开放申购,开放赎回,
2023-04-28,0.4845,1.7460%,限制大额申购,开放赎回,
2023-04-27,0.7249,1.7000%,限制大额申购,开放赎回,
2023-04-26,0.5432,1.7450%,开放申购,开放赎回,
2023-04-25,0.369,1.7240%,开放申购,开放赎回,
2023-04-24,0.3908,1.7120%,开放申购,开放赎回,
2023-04-23,0.4039,1.7100%,开放申购,开放赎回,
2023-04-22,0.4039,1.7010%,开放申购,开放赎回,
2023-04-21,0.3978,1.6930%,开放申购,开放赎回,
2023-04-20,0.8092,1.6870%,开放申购,开放赎回,
2023-04-19,0.5037,1.4620%,开放申购,开放赎回,
2023-04-18,0.3466,1.4010%,开放申购,开放赎回,
2023-04-17,0.3863,1.4240%,开放申购,开放赎回,
2023-04-16,0.3877,1.4300%,开放申购,开放赎回,
2023-04-15,0.3877,1.4280%,开放申购,开放赎回,
2023-04-14,0.3865,1.4330%,开放申购,开放赎回,
2023-04-13,0.3844,1.4480%,开放申购,开放赎回,
2023-04-12,0.3883,1.4720%,开放申购,开放赎回,
2023-04-11,0.3904,1.4470%,开放申购,开放赎回,
2023-04-10,0.3976,1.4270%,开放申购,开放赎回,
2023-04-09,0.3846,1.4930%,开放申购,开放赎回,
2023-04-08,0.3969,1.5610%,开放申购,开放赎回,
2023-04-07,0.415,1.6230%,开放申购,开放赎回,
2023-04-06,0.4289,1.7250%,开放申购,开放赎回,
2023-04-05,0.3413,1.7410%,开放申购,开放赎回,
2023-04-04,0.3526,1.8010%,开放申购,开放赎回,
2023-04-03,0.5224,1.9730%,开放申购,开放赎回,
2023-04-02,0.5133,1.8820%,开放申购,开放赎回,
2023-04-01,0.5133,1.8040%,开放申购,开放赎回,
2023-03-31,0.6092,1.7260%,开放申购,开放赎回,
2023-03-30,0.4582,1.5980%,开放申购,开放赎回,
2023-03-29,0.454,1.5590%,开放申购,开放赎回,
2023-03-28,0.6776,1.5250%,开放申购,开放赎回,
2023-03-27,0.3509,1.3740%,开放申购,开放赎回,
2023-03-26,0.3661,1.3520%,开放申购,开放赎回,
2023-03-25,0.3661,1.3650%,开放申购,开放赎回,
2023-03-24,0.3668,1.3770%,开放申购,开放赎回,
2023-03-23,0.3853,1.3890%,开放申购,开放赎回,
2023-03-22,0.3893,1.3880%,开放申购,开放赎回,
2023-03-21,0.3922,1.3730%,开放申购,开放赎回,
2023-03-20,0.3106,1.3220%,开放申购,开放赎回,
2023-03-19,0.3896,1.2970%,开放申购,开放赎回,
2023-03-18,0.3896,1.2840%,开放申购,开放赎回,
2023-03-17,0.3897,1.2710%,开放申购,开放赎回,
2023-03-16,0.3835,1.2570%,开放申购,开放赎回,
2023-03-15,0.3594,1.2460%,开放申购,开放赎回,
2023-03-14,0.2957,1.1640%,开放申购,开放赎回,
2023-03-13,0.2639,1.1950%,开放申购,开放赎回,
2023-03-12,0.3648,1.2390%,开放申购,开放赎回,
2023-03-11,0.3648,1.2170%,开放申购,开放赎回,
2023-03-10,0.3641,1.1960%,开放申购,开放赎回,
2023-03-09,0.3626,1.1800%,开放申购,开放赎回,
2023-03-08,0.2029,1.1640%,开放申购,开放赎回,
2023-03-07,0.3549,1.2710%,开放申购,开放赎回,
2023-03-06,0.3471,1.3810%,开放申购,开放赎回,
2023-03-05,0.3238,1.3960%,开放申购,开放赎回,
2023-03-04,0.3238,1.4090%,开放申购,开放赎回,
2023-03-03,0.3339,1.4220%,开放申购,开放赎回,
2023-03-02,0.3333,1.4310%,开放申购,开放赎回,
2023-03-01,0.4056,1.4330%,开放申购,开放赎回,
2023-02-28,0.5626,1.4200%,开放申购,开放赎回,
2023-02-27,0.3756,1.2800%,开放申购,开放赎回,
2023-02-26,0.3489,1.2390%,开放申购,开放赎回,
2023-02-25,0.3489,1.2590%,开放申购,开放赎回,
2023-02-24,0.3503,1.2790%,开放申购,开放赎回,
2023-02-23,0.336,1.2170%,开放申购,开放赎回,
2023-02-22,0.3815,1.2390%,开放申购,开放赎回,
2023-02-21,0.2977,1.2390%,开放申购,开放赎回,
2023-02-20,0.2975,1.2810%,开放申购,开放赎回,
2023-02-19,0.3871,1.3300%,开放申购,开放赎回,
2023-02-18,0.3872,1.3380%,开放申购,开放赎回,
2023-02-17,0.2321,1.3460%,开放申购,开放赎回,
2023-02-16,0.3783,1.4350%,开放申购,开放赎回,
2023-02-15,0.3811,1.4870%,开放申购,开放赎回,
2023-02-14,0.3788,1.4920%,开放申购,开放赎回,
2023-02-13,0.3894,1.5630%,开放申购,开放赎回,
2023-02-12,0.4026,1.5590%,开放申购,开放赎回,
2023-02-11,0.4027,1.5460%,开放申购,开放赎回,
2023-02-10,0.3995,1.5320%,开放申购,开放赎回,
2023-02-09,0.4762,1.5260%,开放申购,开放赎回,
2023-02-08,0.391,1.4570%,开放申购,开放赎回,
2023-02-07,0.5134,1.4480%,开放申购,开放赎回,
2023-02-06,0.3818,1.3900%,开放申购,开放赎回,
2023-02-05,0.3768,1.3500%,开放申购,开放赎回,
2023-02-04,0.3768,1.3790%,开放申购,开放赎回,
2023-02-03,0.388,1.4090%,开放申购,开放赎回,
2023-02-02,0.347,1.4300%,开放申购,开放赎回,
2023-02-01,0.3732,1.4740%,开放申购,开放赎回,
2023-01-31,0.4033,1.5080%,开放申购,开放赎回,
2023-01-30,0.306,1.5270%,开放申购,开放赎回,
2023-01-29,0.4326,1.5970%,开放申购,开放赎回,
2023-01-28,0.4326,1.6000%,开放申购,开放赎回,
2023-01-27,0.429,1.6030%,开放申购,开放赎回,
2023-01-26,0.4291,1.6090%,开放申购,开放赎回,
2023-01-25,0.4385,1.6170%,开放申购,开放赎回,
2023-01-24,0.4385,1.6110%,开放申购,开放赎回,
2023-01-23,0.4385,1.5800%,开放申购,开放赎回,
2023-01-22,0.4385,1.5420%,开放申购,开放赎回,
2023-01-21,0.4386,1.4960%,开放申购,开放赎回,
2023-01-20,0.4388,1.4530%,限制大额申购,开放赎回,
2023-01-19,0.4445,1.4300%,限制大额申购,开放赎回,
2023-01-18,0.428,1.3810%,开放申购,开放赎回,
2023-01-17,0.3792,1.3290%,开放申购,开放赎回,
